CategoryToken_1;Token;ProductPrimaryToken;Name_es;ProductSection_T2_INFO_es;ShortDescription_es;Image_ProductPrimary;Attribute_Etiquetas;Attribute_BulletPointsProducto;Pdf_DocumentosAsociadosProducto;Attribute_TecnologíaDePila;Attribute_Recargable(No/Si);Attribute_Rendimiento;"Attribute_Caducidad(años desde su fabricación)";Attribute_DistanciaHazDeLuz(m);Attribute_ResistenteAlImpactoDeCaída(No/Si);Attribute_PilaIncluida(No/Si);Attribute_UsoAmbientadores;Attribute_TiempoDeCarga(hrs);Attribute_FormatoPilaQueCarga;Attribute_IndicadorDeCarga(No/Si);Attribute_Tipología/FormatoAmbientadores;"Attribute_Duración(En días)";Attribute_FuncionaAPilas(No/Si);Attribute_Volumen(ml);Attribute_TipologíaBombilla;Attribute_GamaJarra;Attribute_Gama(solares);Attribute_LugarDeUso(Interior/Exterior);Attribute_TipologíaDeInsectos;Attribute_Material;Attribute_IndicadorJarras;Attribute_TipoProductoPlantas;Attribute_FinalidadProductoPlantas;Attribute_TipoPlanta;Attribute_Estimulador;Attribute_Orgánico(No/Si);Attribute_TipoDePlaga;Attribute_TipoDeBoteWD-40;Attribute_ProductosRelacionados;"Attribute_IndiceDeProtección (IP)";Attribute_PotenciaMáxima/Amperaje;Attribute_Alimentación;Attribute_Interruptor(No/Si);Attribute_ProtecciónSobrecarga(No/Si);Attribute_TipoProtecciónSobretensión;Attribute_TomaDeTierra(No/Si);Attribute_VisiónNocturna(No/Si);Attribute_SensorCámara;Attribute_RangoDeTemperatura(ºC);Attribute_ÁnguloDeDetección;Attribute_NivelDeLuminosidad(lux);Attribute_TiempoDeEncendido;Attribute_DistanciaDeDetección(m);"Attribute_IndicadorDeBatería Baja(No/Si)";Attribute_SensibilidadDelSensor;Attribute_CorrienteDeFuncionamiento(μA);Attribute_Casquillo;Attribute_Lúmenes;Attribute_NúmeroDeHoras;Attribute_NúmeroDeEncendidos(On-Off);Attribute_ÁnguloDeApertura(°);Attribute_Regulable(No/Si);Attribute_TipoDeSensor;Attribute_Voltage(v);Attribute_IndicadorLuminoso(No/Si);Attribute_NúmeroDeMelodías;Attribute_TipoInstalaciónReceptor;Attribute_VolumenAjustable(NúmeroDeNiveles);Attribute_Alcance(m);Attribute_IndiceDeProtecciónReceptor(IP);Attribute_IndiceDeProtecciónEmisor(IP);Attribute_MHa;Attribute_TipoDePila;Attribute_TiempoDeDuración(h);Attribute_SegmentoAfeitado;Attribute_NúmeroDeHojas;Attribute_TipoDePiel;Attribute_IndiceDeReproducciónCromática(CRI);Attribute_Inteligente(No/Si);Attribute_PrecisiónTemporizador(Tiempo);Attribute_ProtecciónInfantil(No/Si);Attribute_NúmeroDeProgramas;Attribute_FuncionesDeProgramador;Attribute_SeguimientoAutomático(No/Si);Attribute_GrabaciónEnNube(No/Si);Attribute_MemoriaExterna(No/Si);Attribute_DetecciónDeMovimiento(No/Si);Attribute_Acabado;"Attribute_Gama Filtro";Attribute_ImágenesLifeStyle;Attribute_TecnologíaFuenteDeLuz;Attribute_TipoDeUsoTermostato;Attribute_TipoDeCable;Attribute_EnchufePlano(No/Si);Attribute_Forma;Attribute_TecnologíaDelSensor;Attribute_Decibelios(Db);Attribute_TipoDeDetectorDeSeguridad;Attribute_LitrosPorMinuto(Riego)[L/m);Attribute_Estacionalidad(mes);Attribute_AlimentaciónDelReceptor;Attribute_TipologíaInsecticida;Attribute_RecomendadoPara(WD40);Attribute_Tejido;Attribute_GamaCuidadoFacial;Attribute_ParaQuéSuperficie(Limpieza);Attribute_Mineral;Attribute_AutorizadoAgriculturaEcológica;Attribute_ZonaAplicaciónInsecticidaOTrampa;Image_Foto2;Attribute_ColorDelProductoWD-40;Attribute_Hidrosoluble;Attribute_TareaMantenimientoMotoyBici;Attribute_ZonaAAplicar(WD-40);Attribute_DistanciaVisiónNocturna(m);Attribute_CapacidadMáximaMemoria(Gb);Attribute_TipoDeMemoria;Attribute_TarjetaMemoriaIncluida(No/Si);Attribute_AnguloDeVisión(°);Attribute_RotaciónCámara(No/Si);Attribute_GradosDesplazamientoHorizontal(º);Attribute_GradosDesplazamientoVertical(º);Attribute_ModoDeRiego;Attribute_ComponentesIncluidosGarza;Attribute_OpciónDeAudio;Attribute_PresiónDeAgua(bar);Attribute_DistanciaConexión(m);Attribute_TipoDeInstalaciónLuminarias;Attribute_AlturaDeInstalaciónTecho;Attribute_AlturaDeInstalaciónPared;Attribute_PotenciaMáximaAdmitida;Attribute_Programable(Si/No);Attribute_MandoADistancia(No/Si);Attribute_TipoDeTomaCorriente;Attribute_AñosDeGarantía;Attribute_TipoDeConexión;Attribute_BombillaInsertable;Attribute_UsoLimpiezaHogar;"Attribute_Tipología/FormatoLimpieza Hogar";Attribute_FrecuenciaDeUsoRecomendada;Attribute_MétodoDeAplicación3en1;Attribute_TipoDeSistema(Temporizadores-Termostatos);Attribute_TipoDeUso(solares);Attribute_LongitudDeCable(m);Attribute_ProgramaciónSemanal(No/Si);Attribute_ZonaDeUso(solares);Attribute_TipoDePantalla;Attribute_Inalámbrico(Si/No);Attribute_FuncionesDeTermostato;Attribute_Histéresis(RangoEn°C);Attribute_TipoDeFiltro;Attribute_AlimentaciónDelEmisor;Attribute_Marca;Attribute_TipoDeUso(Afeitado/Depilación);Attribute_TipoInstalaciónEmisor;Attribute_TipoDeControlador;Attribute_ModoMute(Silencio)(No/Si);Attribute_BandaLubricante(No/Si);Attribute_ModoMemoria(No/Si);Attribute_DiseñoCompacto(No/Si);Attribute_NúmeroMáximoDeDispositivosVinculables;Attribute_Frecuencia(MHz);Attribute_PackagingReciclado(No/Si);Attribute_PotenciaConsumidaReceptor;Attribute_PotenciaConsumidaEmisor;Attribute_CabezalMaquinilla;Attribute_Gama(WD-40);Attribute_MangoMaquinilla;Attribute_TipoDeAfeitado/Depilación;Attribute_IndiceDeProtecciónRiego(IP);Attribute_IndiceDeProtecciónControlador(HUB)/Enchufe(IP);Attribute_AlimentaciónRiego;Attribute_AlimentaciónControlador(HUB)/Enchufe;Attribute_ModoAhorro(No/Si);Attribute_MedidorConsumoDeAgua(No/Si);Attribute_TipoConexiónGrifo;Attribute_ProtecciónRayosUV(No/Si);Attribute_TipoDeLuminaria;Attribute_MaterialDeCobertura;Attribute_AnguloDetección(°);Attribute_CalidadDeImagen/Resolución(ppp);Attribute_CapacidadDeBatería(mAh);Attribute_AutonomíaUso(días);Attribute_ZOOM(No/Si);Attribute_Formato(ComplementosAfeitado);Attribute_ZoomÓptico(X);Attribute_ZoomDigital(X);Attribute_BateriaIncluida(No/Si);Attribute_LuminosidadAjustable(No/Si);Attribute_DistanciaDeDetecciónAjustable(No/Si);Attribute_AnguloDeDetecciónAjustable(No/Si);Attribute_TiempoDeEncendidoAjustable(No/Si);Attribute_AlarmaDeDetección(No/Si);Attribute_BotonTest(No/si);Attribute_CableIncluido(No/Si);Attribute_AdaptadorCorrienteIncluido(No/Si);Attribute_TipoDeCarga;Attribute_Gama(afeitado);Attribute_AlimentaciónTermostato(Emisor);Attribute_AlimentaciónReceptor;Attribute_ProtecciónSobretensión(No/Si);Attribute_PotenciaMáxima/AmperajeENROLLADO;Attribute_Cable(No/Si);Attribute_TipoDeInstalación;Attribute_NúmeroDeInteruptores;Attribute_TipoDeInteruptor;Attribute_TipoDeMecanismo;Attribute_TipoDeToma;Attribute_AttributeComponentesProductos;Attribute_Estado;Reference;EAN;ProductName_es;Price_1;Attribute_AcabadoMaterial;"Precio tarifa";Attribute_Ecotasa;Attribute_PresentaciónDelPackaging;Image_References;Attribute_Color;Attribute_Fragancias;Attribute_CantidadTimbres;Attribute_TipoDeAditivo;Attribute_Cantidad(NúmeroDePiezas);Attribute_NúmeroDetomasDeCorriente;Attribute_TamañoDeDetectorDeSeguridad;Attribute_TemperaturaDeColor(K);Attribute_Watios;Attribute_PilasIncluidas;Attribute_FactorDeProtección;Attribute_Estuches/Neceseres;Attribute_Ingredients;Attribute_NombreSAP;Attribute_Garantía;Imagen_Foto4;Attribute_EficienciaEnergética;Attribute_Lúmenes(lm);Attribute_Equivalencia(W);"Attribute_Producto empaquetadoPeso(en kg)";"Attribute_Producto empaquetadoLargo(en cm)";"Attribute_Producto empaquetadoAncho(en cm)";"Attribute_ProductoEmpaquetadoAlto(en cm)";Attribute_Ruedas;Attribute_Carcasa;Attribute_TSA(No/Si);Attribute_CapacidadBatería(mAh);Attribute_TamañoDeInstalación(mm);Attribute_LongitudDecable(m);Attribute_NúmeroDeUSB;Attribute_NúmeroDeEthernet;Attribute_CargaRápida;Attribute_UnidadDePesoPZ;Attribute_VolumenCU(CM3);Attribute_PesoBrutoPZ(G);Attribute_UnidadDeMedidaCU;Attribute_PesoBrutoCU(G);Attribute_UnidadDePesoCU;Attribute_LargoCU(MM);Attribute_AnchoCU(MM);Attribute_AltoCU(MM);Attribute_CantidadDeContenido(CU);Attribute_PesoNetoCU(G);Attribute_VolumenPZ(CM3);Attribute_UnidadDeVolumenCU;Attribute_Tamaño/DimensiónCU(LxWxH);Attribute_EANCU;Attribute_EANSU;Attribute_LargoSU(MM);Attribute_AnchSU(MM);Attribute_AltoSU(MM);Attribute_CantidadDeContenido(SU);Attribute_VolumenSU(CM3);Attribute_UnidadDeVolumenSU;Attribute_PesoBrutoSU(G);Attribute_PesoNetoSU(G);Attribute_UnidadDePesoSU;Attribute_EANDU;Attribute_LargoDU(MM);Attribute_AnchoDU(MM);Attribute_AltoDU(MM);Attribute_CantidadDeContenido(DU);Attribute_VolumenDU(CM3);Attribute_UnidadDeVolumenDU;Attribute_PesoBrutoDU(G);Attribute_PesoNetoDU(G);Attribute_UnidadDePesoDU;Attribute_CantidadDeContenido(PLR);Attribute_EANPLR;Attribute_LargoPLR(MM);Attribute_AnchoPLR(MM);Attribute_AltoPLR(MM);Attribute_UnidadDeMedidaPLR;Attribute_VolumenPLR(CM3);Attribute_UnidadDeVolumenPLR;Attribute_PesoBrutoPLR(G);Attribute_PesNetoPLR(G);Attribute_UnidadDePesoPLR;Attribute_CantidadDeContenido(PAL);Attribute_EANPAL;Attribute_LargoPAL(MM);Attribute_AnchoPAL(MM);Attribute_AltoPAL(MM);Attribute_UnidadDeMedidaPAL;Attribute_VolumenPAL(CM3);Attribute_UnidadDeVolumenPAL;Attribute_PesoBrutoPAL(G);Attribute_PesoNetoPAL(G);Attribute_UnidadDePesoPAL;Attribute_Cartón(G);Attribute_Burbuja(G);Attribute_Producto;Attribute_PesoCartónSU(G);Attribute_PesoCartónDU(G);Attribute_CODIGOINTRASTAT;Attribute_TIPOAMBILAMP;Attribute_TIPOAMBILAMPPT;Attribute_GrupoDeArtículos;Attribute_PaísFabricación;Attribute_PrecioTarifaPortugalActual;Attribute_StockLibre;Attribute_StockBloqueado;Attribute_StockEnTránsito;Attribute_StockEnReserva;Attribute_Componentes;Attribute_DF(FactorDesplazamiento);Attribute_EANPZ;Attribute_PrecioTarifaEspañaActual;Attribute_Volumen(L);Imagen_Foto2;Attribute_NúmeroDeRecambiosSBM(pastillas/cartuchos/atrayentes);Attribute_Uso(CuidadoFacial);Attribute_Gramos;Attribute_NTrampasPorPackaging;Image_Foto3;Image_Foto5;"Pdf_Documentación Referencia";Image_Foto6;Pdf_DeclaraciónDeConformidadReferencia;Attribute_ReferenciaEPREL;Attribute_NúmeroDeRegistroEPREL;Attribute_KWh/1000h;Attribute_Formato(solares);Attribute_PorcentajeRecicladoMáquina;Attribute_DepositoDeGel;Attribute_CantidadRiego;Attribute_CantidadControlador(HUB)/Enchufe;Attribute_Tamaño/LongitudProducto(mm);"Attribute_Formato( Barba)";Attribute_Volumen(gr);Attribute_Tecnología(Afeitado/Depilación);Attribute_PrecioTarifaFuturaEspaña;Attribute_PrecioTarifaFuturaPortugal;Attribute_CantidadDeContenido(PZ);Attribute_PesoNetoPZ(G);Attribute_LargoPZ(MM);Attribute_AnchoPZ(MM);Attribute_AltoPZ(MM);Attribute_UnidadDeVolumenPZ;Attribute_UnidadDeMedidaPZ;Attribute_UnidadDeMedidaSU;Attribute_UnidadDeMedidaDU;"Attribute_Ficha TécnicaReferencia";Attribute_FichaMaterialPeligrosoReferencia;Attribute_Sector;Attribute_Denominación;Attribute_Jerarquía;Attribute_PaísDeOrigen;Attribute_PaísDeOrigenINTRASTAT;Attribute_RegiónDeOrigenINTRASTAT;Attribute_Centro;Attribute_StockCalidad;Attribute_CantidadDeComponentes
integ;401289G;40aplsolmovlz3b;"GZ LED APLIQUE SOLAR 1,5W 220LM 60K SENS";"Aplique solar con sensor crepuscular y de movimiento, 3,5W / 430 lúmenes";"Aplique solar con sensor crepuscular y de movimiento, ideal para su uso en zonas de paso, fachadas, porches, etc. Con batería recargable y placa solar, automatizará la iluminación de tus exteriores.Con dos tonalidades de luz diferentes, iluminará la parte trasera con luz cálida de forma permanente cuando no haya luz ambiental, a la par que la luz frontal, en tonalidad fría, ilumina el área de paso. Esta iluminación frontal se mantiene a un 30% de su intensidad hasta que el sensor detecta movimiento, incrementándose a un 100% de intensidad. Cuando la carga de la batería cae por debajo del 30%, la luz frontal únicamente se activará con el movimiento, lo que permitirá conservar la carga de batería restante.Es un complemento ideal para crear una estética moderna y elegante en las zonas exteriores de nuestra vivienda, a la vez que nos ofrece una iluminación homogénea y sin tener que preocuparnos de conexiones eléctricas o complicadas instalaciones.";"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/4/401289_6.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/5/401289G_1.jpg";Garza;"Panel solar integrado
Batería recargable (reemplazable)
Sensor crepuscular
Sensor de movimiento
Dos tonalidades diferentes de luz";"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-iluminacion_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-conectividad_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/11/catalogo_garza_smart_2022.pdf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Placa Solar Integrada";;;;;;;;;;;;;;;;;;30000;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GARZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Visible;401289G;;"Aplique solar GARZA sensor movimiento y luz 3,5W 430 lúmenes en formato blister";;;;;Caja;"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/5/401289G_1.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/3/401289_2.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401289_3.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401289_4.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401289_5.JPG, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/4/401289_6.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288_401289_ambiente.jpg";Blanco;;;;1;;;;;;;;;"""GZ LED APLIQUE SOLAR 3,5W 430LM 60K SENS""";;;;;;;;;;;;;;;;;;;;5907;345;;435;;300;179;110;1;345;3071.25;;"300X179X110 MM";8430624012899;18430624012896;395;245;205;4;19838.875;;2070;1380;;28430624012893;430;425;505;16;92288.75;;9800;5520;;32;;1200;800;450;;0.432;;20;11.04;;96;;1200;800;1250;;1.2;;90;33.12;;38;42;0;0;0;9405119000;5041;5;;;53.85;156;0;1504;0;LG01885;;;53.85;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;345;225;130;105;;;;;;;41;"Garza Bombillas";"GZ;GARZA;LA;GZ LAMPARAS;LE;GZ LAMP. LED;05;GZ LED OUTDOOR;;;";CN;CN;999;IEUR;1;"[[""Referencia"",""Cantidad""],[""LG01885"",""""Tarjeton WONDERBALM - The Lab Room""""]]"
integ;401288G;40aplsolmovlz3b;"GZ LED APLIQUE SOLAR 1,5W 220LM 60K SENS";"Aplique solar con sensor crepuscular y de movimiento, 3,5W / 430 lúmenes";"Aplique solar con sensor crepuscular y de movimiento, ideal para su uso en zonas de paso, fachadas, porches, etc. Con batería recargable y placa solar, automatizará la iluminación de tus exteriores.Con dos tonalidades de luz diferentes, iluminará la parte trasera con luz cálida de forma permanente cuando no haya luz ambiental, a la par que la luz frontal, en tonalidad fría, ilumina el área de paso. Esta iluminación frontal se mantiene a un 30% de su intensidad hasta que el sensor detecta movimiento, incrementándose a un 100% de intensidad. Cuando la carga de la batería cae por debajo del 30%, la luz frontal únicamente se activará con el movimiento, lo que permitirá conservar la carga de batería restante.Es un complemento ideal para crear una estética moderna y elegante en las zonas exteriores de nuestra vivienda, a la vez que nos ofrece una iluminación homogénea y sin tener que preocuparnos de conexiones eléctricas o complicadas instalaciones.";"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/4/401289_6.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/5/401289G_1.jpg";Garza;"Panel solar integrado
Batería recargable (reemplazable)
Sensor crepuscular
Sensor de movimiento
Dos tonalidades diferentes de luz";"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-iluminacion_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-conectividad_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/11/catalogo_garza_smart_2022.pdf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Placa Solar Integrada";;;;;;;;;;;;;;;;;;30000;90;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GARZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Visible;401288G;;"Aplique solar GARZA sensor movimiento y luz 1,5W 220 lúmenes en formato blister";;;;;Caja;"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288_3.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288G_1.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288_5.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288_401289_ambiente.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288_4.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/401288_2.jpg";Blanco;;;;1;;;;;;;;;"""GZ LED APLIQUE SOLAR 1,5W 220LM 60K SENS""";;;;;;;;;;;;;;;;;;;;2500.4;158;;217;;235;133;80;1;158;1058.832;;"235X133X80 MM";8430624012882;18430624012889;325;195;162;4;10266.75;;1100;632;;28430624012886;350;335;595;24;69763.75;;7300;3792;;96;;1200;800;360;;0.346;;30;15.168;;288;;1200;800;1250;;1.2;;100;45.504;;23;27;0;0;0;9405119000;5041;5;;;34.07;537;0;0;0;401289G;;;34.07;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;158;76;86;162;;;;;;;41;"Garza Bombillas";"GZ;GARZA;LA;GZ LAMPARAS;LE;GZ LAMP. LED;05;GZ LED OUTDOOR;;;";CN;CN;999;IEUR;0;"[[""Referencia"",""Cantidad""],[""401289G"",""""GZ LED APLIQUE SOLAR 3,5W 430LM 60K SENS""""]]"
smd;40bcoolledesfe144b;40bcoolledesfe144b;"Bombilla Cool Led Esférica E14";"Garza Bombilla con tecnología COOL LED, de muy alta eficiencia y emisión en 360º. Con silicona líquida en su interior, resulta irrompible y fría al tacto.";"Garza Bombilla esférica con tecnología COOL LED, de muy alta eficiencia y emisión en 360º. Con silicona líquida en su interior, resulta irrompible y fría al tacto. Ideal para su uso en ventiladores de techo y todo tipo de lámparas. Gracias a su avanzada tecnología disipa el calor de forma muy eficiente, por lo que resulta ideal para lámparas donde la ventilación no sea buena. Apta para exterior con protección IP65 (con casquillo estanco).";http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/5/400785.jpg;;"Tecnología COOL LED;Irrompible;IP65;Con silicona ignífuga, perfecta disipación del calor";"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-iluminacion_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-conectividad_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/11/catalogo_garza_smart_2022.pdf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;E14;450;;80000;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Garza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Visible;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fila;462170G;40besffoe144b;"GZ LED FIL.OPAL ESF 4W E14 470LM 50K CJ";"Bombilla Esférica Filamento Opal E14, también llamada de ping-pong o pelota de golf. Son perfectas para colocar en espacios reducidos debido a su pequeño tamaño. El acabado opal, con su recubrimiento opaco, consigue una luz mucho más agradable y de calidad que no deslumbra, protegiendo tu vista.

Las bombillas más eficientes del mercado son las filamento. Gracias a sus característicos ""hilos"", que imitan la bombilla incandescente, pero usando tecnología LED, proporcionan una larga vida útil y bajo consumo energético manteniendo el aspecto decorativo. Además, gracias a su fabricación sin plásticos, proporciona luz omnidireccional 360º, para iluminar de forma homogénea y sin parpadeos cada rincón del hogar.";"Bombilla Esférica Filamento Opal E14 de alta eficiencia con acabado opal. Su tecnología de filamento nos garantiza una emisión de luz en 360º y sin sombras, protegiendo tu vista.";http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/5/461126_2.jpg;Garza;"- Perfecta para lámparas de escritorio y para espejos con bombillas encima o alrededor.
- Con su acabado opaco consigue una luz 360º mucho más agradable y de calidad que no deslumbra, protegiendo tu vista.
- Sirven para cualquier estancia y para casi todos los tipos de lámparas.
- Ahorra hasta un 80% gracias a la mejor tecnología LED.
- Casquillo fino E27.
- Garantizamos un mínimo de 20.000h de luz.
- Colores más reales con un CRI (Índice de Reproducción Cromática) > 80%.
- Elige la tempera de color que mejor se ajuste al ambiente que quieras crear:
   - Temperatura fría: 4.500 a 6.500K. De uso frecuente en oficinas. Normalmente usadas en garajes y trasteros.
   - Temperatura cálida: 2.700 a 3.500K. Ayuda a crear ambientes más acogedores. Se suelen usar en dormitorios, salones, recibidores…";"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-iluminacion_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/13/catalogo_garza_-conectividad_2022.pdf, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/files/11/catalogo_garza_smart_2022.pdf";;;;;;;;;;;;;;;;"Esférica G45";;;;;;;;;;;;;;;;;;;;;;;;;;"3-2000 LUX";;"No Aplica";;;;E14;;;30000;;0;"No Aplica";;;;;;;;;;;;;;;>80;0;;;;;;;;;Opal;;;"LED FILAMENTO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;GARZA;;;;;;;;;;;;;;;;;;;;;;;;;;;"No aplica";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Visible;462170G;;"Bombilla GARZA Esférica Filamento Opal E14 4W 470 lúmenes, 5000K";;Opal;;;Caja;"http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/462170G_2.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP7471/2/462170G.jpg";Blanco;;;;;;;5000;4;;;;;"""GZ LED FIL OPAL ESF 4W E14 470LM 50K CJ""";;;;470;;;;;;;;;;;;;;;;254.035;31;;41;;47;47;115;1;31;172.96;;"47X47X115 MM";8430624621701;18430624621708;245;108;125;6;3307.5;;450;186;;28430624621705;445;267;280;60;33268.2;;4050;1860;;480;;1200;800;355;;0.341;;20;14.88;;1920;;1200;800;1400;;1.344;;106.04;59.52;;10;0;0;0;0;8539520000;3205;3;;;5.23;930;0;1560;0;461463G;;;5.23;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;31;46;47;80;;;;;;;41;"Garza Bombillas";"GZ;GARZA;LA;GZ LAMPARAS;LE;GZ LAMP. LED;00;GZ LED LAMPARAS 03205A;;;";ES;ES;;IEUR;0;"[[""Referencia"",""Cantidad""],[""461463G"",""""GZ LED ESF 6W E14 220º 470LM 30K CJ""""]]"
